embedding_label,beta,k,alpha,num_folds,dev_accuracy_mean,dev_accuracy_std,dev_macro_f1_mean,dev_macro_f1_std,dev_accuracy_reachable_mean,dev_accuracy_reachable_std,dev_unreachable_count_mean,dev_unreachable_count_std,edge_purity_mean,edge_purity_std,edge_purity_fold_mean,edge_purity_fold_std,component_label_coverage_mean,component_label_coverage_std,num_components_mean,num_components_std,largest_component_fraction_mean,largest_component_fraction_std,unreachable_count_mean,unreachable_count_std,unreachable_fraction_mean,unreachable_fraction_std,iterations_mean,iterations_std,final_delta_mean,final_delta_std,converged_mean,converged_std,confidence_mean_mean,confidence_mean_std,graph_seconds_mean,graph_seconds_std,fold_seconds_mean,fold_seconds_std
beta=0.03,0.03,15,0.5,10,0.38950000000000007,0.021915240764768647,0.379468880707073,0.026830774890905813,0.38950000000000007,0.021915240764768647,0.0,0.0,0.5186025408348457,0.0,0.5146006002256803,0.04353114827837865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.7071067811865476,6.40377402305603e-07,2.1661174109585652e-07,1.0,0.0,0.4742286516669464,0.0031643395725663047,0.908867597579956,0.0,0.29660539627075194,0.011699837496065995
beta=0.03,0.03,15,0.8,10,0.4085,0.020145305491189088,0.39729117563042027,0.02393170689250437,0.4085,0.020145305491189088,0.0,0.0,0.5186025408348457,0.0,0.5146006002256803,0.04353114827837865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.3,2.7507574714370344,8.479692041873932e-07,6.317986302413988e-08,1.0,0.0,0.34855087047485367,0.0031698945684329,0.908867597579956,0.0,0.32459611892700196,0.019480938944805206
beta=0.03,0.03,15,0.9,10,0.406,0.02221110833194357,0.3922170537214461,0.02444825737419785,0.406,0.02221110833194357,0.0,0.0,0.5186025408348457,0.0,0.5146006002256803,0.04353114827837865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,4.006938426723769,9.11252573132515e-07,6.648453560309192e-08,1.0,0.0,0.2765562456802953,0.003101527922680131,0.908867597579956,0.0,0.3611788034439087,0.021179821361139113
beta=0.03,0.03,15,0.95,10,0.38849999999999996,0.024158044438884356,0.3689917704473743,0.026187971854092322,0.38849999999999996,0.024158044438884356,0.0,0.0,0.5186025408348457,0.0,0.5146006002256803,0.04353114827837865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.5,4.089281382128433,9.404262527823448e-07,3.9399083594486975e-08,1.0,0.0,0.2197400268483233,0.0034876262298459415,0.908867597579956,0.0,0.38530266284942627,0.012119790956720895
beta=0.03,0.03,15,0.99,10,0.23500000000000001,0.029344694769431686,0.1886026251206972,0.026329327925658105,0.23500000000000001,0.029344694769431686,0.0,0.0,0.5186025408348457,0.0,0.5146006002256803,0.04353114827837865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.8,3.9384147967311813,9.725976269692182e-07,1.492192489186088e-08,1.0,0.0,0.1544830909151974,0.008552304859191858,0.908867597579956,0.0,0.4614359140396118,0.012767270322034787
beta=0.03,0.03,20,0.5,10,0.3875,0.03513861440384669,0.37635496203696184,0.03790997062701835,0.3875,0.03513861440384669,0.0,0.0,0.5002533355852051,1.1702778228589004e-16,0.49075473907903266,0.034900953997385666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7,0.674948557710553,6.635207682847977e-07,2.155689840992044e-07,1.0,0.0,0.45765242526671013,0.00363017162976244,0.9058055877685547,0.0,0.24258968830108643,0.05979593953528104
beta=0.03,0.03,20,0.8,10,0.4050000000000001,0.02953340857778224,0.3921195063862341,0.030209807028696266,0.4050000000000001,0.02953340857778224,0.0,0.0,0.5002533355852051,1.1702778228589004e-16,0.49075473907903266,0.034900953997385666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.6,0.6992058987801011,8.499715477228164e-07,1.392900858131024e-07,1.0,0.0,0.340076541383231,0.00340214151255264,0.9058055877685547,0.0,0.3116070508956909,0.030731736893185934
beta=0.03,0.03,20,0.9,10,0.40249999999999997,0.02993047499344662,0.386909371804289,0.031389260940681264,0.40249999999999997,0.02993047499344662,0.0,0.0,0.5002533355852051,1.1702778228589004e-16,0.49075473907903266,0.034900953997385666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.4,0.5163977794943222,9.013107046484947e-07,7.27401461586009e-08,1.0,0.0,0.26903921677394277,0.003232620398937435,0.9058055877685547,0.0,0.3508725881576538,0.017866650715140323
beta=0.03,0.03,20,0.95,10,0.369,0.02481039208790452,0.3465699246159906,0.0262854222385988,0.369,0.02481039208790452,0.0,0.0,0.5002533355852051,1.1702778228589004e-16,0.49075473907903266,0.034900953997385666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.4,2.0110804171997807,9.563722414895891e-07,3.515297794855685e-08,1.0,0.0,0.2135907040131305,0.0036182947536390346,0.9058055877685547,0.0,0.37983343601226804,0.016916455138732578
beta=0.03,0.03,20,0.99,10,0.22949999999999995,0.0227852291335125,0.18820543981297724,0.021195550767693347,0.22949999999999995,0.0227852291335125,0.0,0.0,0.5002533355852051,1.1702778228589004e-16,0.49075473907903266,0.034900953997385666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.5,3.689323936863109,9.696697816252708e-07,1.6050962296798062e-08,1.0,0.0,0.15357727985508385,0.00852226536595011,0.9058055877685547,0.0,0.46040537357330324,0.02045715983122833
beta=0.03,0.03,30,0.5,10,0.3955,0.038618504487989806,0.3834803597932031,0.04457331944793026,0.3955,0.038618504487989806,0.0,0.0,0.47829527470042954,5.851389114294502e-17,0.47551254061431336,0.02960147640700458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.719492375850677e-07,5.8146575491958415e-08,1.0,0.0,0.4499081684457263,0.00375545930782552,0.9221451282501221,0.0,0.30249457359313964,0.012785151159853448
beta=0.03,0.03,30,0.8,10,0.4035,0.03712217067408041,0.38972182410717143,0.04388596843962299,0.4035,0.03712217067408041,0.0,0.0,0.47829527470042954,5.851389114294502e-17,0.47551254061431336,0.02960147640700458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9,0.3162277660168379,7.468275725841522e-07,5.286927214215673e-08,1.0,0.0,0.3318789091677538,0.003226817519241841,0.9221451282501221,0.0,0.3277818918228149,0.020334466232365397
beta=0.03,0.03,30,0.9,10,0.3955,0.028131635019829345,0.3784017145959479,0.03416168699430166,0.3955,0.028131635019829345,0.0,0.0,0.47829527470042954,5.851389114294502e-17,0.47551254061431336,0.02960147640700458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.2,0.7888106377466155,8.91881063580513e-07,5.651571347340526e-08,1.0,0.0,0.25971601215055296,0.0030881643706985548,0.9221451282501221,0.0,0.358275842666626,0.017285278485991873
beta=0.03,0.03,30,0.95,10,0.3665,0.021479964825131547,0.34306747242437924,0.026689443151006825,0.3665,0.021479964825131547,0.0,0.0,0.47829527470042954,5.851389114294502e-17,0.47551254061431336,0.02960147640700458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,2.160246899469287,9.490759111940861e-07,2.7218691722535636e-08,1.0,0.0,0.20576199437745268,0.0035898092710339377,0.9221451282501221,0.0,0.3827606439590454,0.009191013105567886
beta=0.03,0.03,30,0.99,10,0.215,0.02886751345948129,0.168127041061807,0.02658986313955519,0.215,0.02886751345948129,0.0,0.0,0.47829527470042954,5.851389114294502e-17,0.47551254061431336,0.02960147640700458,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.8,3.4896672875473067,9.732029866427183e-07,1.5840001661982204e-08,1.0,0.0,0.15220392424837464,0.008719726564613898,0.9221451282501221,0.0,0.44684436321258547,0.009619623531821197
beta=0.03,0.03,50,0.5,10,0.39699999999999996,0.020976176963403023,0.38932119268877646,0.024599271004079434,0.39699999999999996,0.020976176963403023,0.0,0.0,0.4480279375513557,5.851389114294502e-17,0.4434501359547521,0.021670105818869502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.9,0.31622776601683794,5.769077688455582e-07,1.500254148601947e-07,1.0,0.0,0.4523975737041944,0.0031666852920102496,0.9473409652709961,0.0,0.3029338359832764,0.01612852835496896
beta=0.03,0.03,50,0.8,10,0.392,0.025841396591085745,0.37911528165254793,0.030939321360406766,0.392,0.025841396591085745,0.0,0.0,0.4480279375513557,5.851389114294502e-17,0.4434501359547521,0.021670105818869502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,0.3162277660168379,7.878523319959641e-07,6.021210322940507e-08,1.0,0.0,0.32095047248562175,0.002714660571095526,0.9473409652709961,0.0,0.3241527557373047,0.014432654220711952
beta=0.03,0.03,50,0.9,10,0.38149999999999995,0.02297945942696554,0.3625586178157466,0.026989205127234496,0.38149999999999995,0.02297945942696554,0.0,0.0,0.4480279375513557,5.851389114294502e-17,0.4434501359547521,0.021670105818869502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.8,1.0327955589886444,9.100651368498802e-07,5.4353980064307124e-08,1.0,0.0,0.24710566060502615,0.0027221121262915315,0.9473409652709961,0.0,0.36038668155670167,0.014389946618138971
beta=0.03,0.03,50,0.95,10,0.35900000000000004,0.024810392087904524,0.33382472833202026,0.027280422690570665,0.35900000000000004,0.024810392087904524,0.0,0.0,0.4480279375513557,5.851389114294502e-17,0.4434501359547521,0.021670105818869502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,1.699673171197595,9.56945586949587e-07,3.552931073539403e-08,1.0,0.0,0.19570697979204713,0.003429699226186212,0.9473409652709961,0.0,0.39656260013580324,0.011950124635860895
beta=0.03,0.03,50,0.99,10,0.197,0.033099177566150426,0.13463376862101623,0.03444956816369277,0.197,0.033099177566150426,0.0,0.0,0.4480279375513557,5.851389114294502e-17,0.4434501359547521,0.021670105818869502,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.1,2.8460498941515415,9.571900591254235e-07,2.218049150643343e-08,1.0,0.0,0.15003518890390793,0.008858050678861388,0.9473409652709961,0.0,0.456829571723938,0.017348613497921085
beta=0,0.0,5,0.5,10,0.33799999999999997,0.018439088914585764,0.33170853690456975,0.02019163300584057,0.33817839195979904,0.018629479024595334,0.1,0.31622776601683794,0.5960784313725489,1.1702778228589004e-16,0.5969285003019266,0.08357117500189726,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,13.3,0.4830458915396479,7.271766662597656e-07,1.7823350268100875e-07,1.0,0.0,0.5565097889098494,0.0025010216096749997,0.9064173698425293,0.0,0.2995790958404541,0.020735811214026012
beta=0,0.0,5,0.8,10,0.353,0.020709632756012085,0.34571512054527265,0.022316448609320666,0.3531809045226131,0.02078533674742043,0.1,0.31622776601683794,0.5960784313725489,1.1702778228589004e-16,0.5969285003019266,0.08357117500189726,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,32.7,1.4944341180973264,8.754432201385498e-07,6.794613609862552e-08,1.0,0.0,0.4114633824139752,0.002770433167825003,0.9064173698425293,0.0,0.28152849674224856,0.04672591407780553
beta=0,0.0,5,0.9,10,0.366,0.02447220645730353,0.3565251181806857,0.026978001132321367,0.3661959798994975,0.024692614916316413,0.1,0.31622776601683794,0.5960784313725489,1.1702778228589004e-16,0.5969285003019266,0.08357117500189726,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,54.5,5.461989869391313,9.052455425262451e-07,4.7023336660766324e-08,1.0,0.0,0.3283980363476692,0.002837169967229269,0.9064173698425293,0.0,0.3834133863449097,0.019533130854444334
beta=0,0.0,5,0.95,10,0.369,0.018073922282301282,0.3564961126156594,0.021205703882008636,0.3691934673366834,0.018273472614911846,0.1,0.31622776601683794,0.5960784313725489,1.1702778228589004e-16,0.5969285003019266,0.08357117500189726,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,79.8,14.281300905574238,9.488314390182495e-07,2.9177477327354097e-08,1.0,0.0,0.26096531556269686,0.003075723310696614,0.9064173698425293,0.0,0.44653797149658203,0.02823908276293385
beta=0,0.0,5,0.99,10,0.28600000000000003,0.03281259920619923,0.2591185873294589,0.031505559817810544,0.2861733668341709,0.033161687917181285,0.1,0.31622776601683794,0.5960784313725489,1.1702778228589004e-16,0.5969285003019266,0.08357117500189726,0.9999542857142856,2.4093544077477398e-05,2.0,0.0,0.9999428571428572,1.1702778228589004e-16,4.8,2.5298221281347035,4.5714285714285716e-05,2.4093544077473366e-05,150.2,38.35738375969989,9.864219464361667e-07,7.832479510382564e-09,1.0,0.0,0.16512333766464093,0.0068115204138181114,0.9064173698425293,0.0,0.5831823348999023,0.08600422175967384
beta=0,0.0,10,0.5,10,0.36449999999999994,0.036851805322881466,0.3563891902114739,0.039699353680300295,0.36449999999999994,0.036851805322881466,0.0,0.0,0.5457122608079377,0.0,0.5373058036149743,0.05673631130874136,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,0.31622776601683794,6.232410669326783e-07,1.8425066384792931e-07,1.0,0.0,0.5075183426905175,0.002998877711120662,0.9013774394989014,0.0,0.2869250774383545,0.013137350744056765
beta=0,0.0,10,0.8,10,0.3815,0.036972211787292965,0.3700643503133981,0.040393532109546486,0.3815,0.036972211787292965,0.0,0.0,0.5457122608079377,0.0,0.5373058036149743,0.05673631130874136,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.1,3.5418137224371984,8.319504559040069e-07,9.39831691470381e-08,1.0,0.0,0.36936931994895844,0.0031458087204995024,0.9013774394989014,0.0,0.32384576797485354,0.018828914726851678
beta=0,0.0,10,0.9,10,0.3815,0.03873341939175753,0.3680581984497374,0.04190317067290559,0.3815,0.03873341939175753,0.0,0.0,0.5457122608079377,0.0,0.5373058036149743,0.05673631130874136,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.1,10.300485425454472,9.167473763227463e-07,4.700901371736837e-08,1.0,0.0,0.2936458338630554,0.003123576038350999,0.9013774394989014,0.0,0.3586853265762329,0.03182783251132885
beta=0,0.0,10,0.95,10,0.3695,0.037301325564769,0.35382300125545274,0.04292258943527675,0.3695,0.037301325564769,0.0,0.0,0.5457122608079377,0.0,0.5373058036149743,0.05673631130874136,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,20.445048300260872,9.585419320501387e-07,4.059304579438439e-08,1.0,0.0,0.2337450892500934,0.0035192797849237937,0.9013774394989014,0.0,0.4052797079086304,0.04270562024820239
beta=0,0.0,10,0.99,10,0.2425,0.03802411515516611,0.19659675303449503,0.03208530488084688,0.2425,0.03802411515516611,0.0,0.0,0.5457122608079377,0.0,0.5373058036149743,0.05673631130874136,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113.5,40.89892690795472,9.804032742977143e-07,1.5756899700163715e-08,1.0,0.0,0.15834319967184038,0.008985276030509743,0.9013774394989014,0.0,0.5159136295318604,0.10118338166367104
beta=0,0.0,15,0.5,10,0.376,0.030623157540948936,0.36579233759344454,0.031061374969088496,0.376,0.030623157540948936,0.0,0.0,0.5181167782137087,0.0,0.5147607934139641,0.049685695128714236,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,0.7071067811865476,6.496906280517578e-07,2.048661296413986e-07,1.0,0.0,0.4768361594003652,0.0034016443560543606,0.9071359634399414,0.0,0.30460495948791505,0.015620576565318614
beta=0,0.0,15,0.8,10,0.38750000000000007,0.029650744791095328,0.37349171652333174,0.02980122265976203,0.38750000000000007,0.029650744791095328,0.0,0.0,0.5181167782137087,0.0,0.5147607934139641,0.049685695128714236,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,3.1710495984067415,8.804257959127426e-07,8.574971344775228e-08,1.0,0.0,0.3526770909597689,0.0034187842986425723,0.9071359634399414,0.0,0.32439422607421875,0.02419959110034559
beta=0,0.0,15,0.9,10,0.3945,0.03662497629881676,0.3769044190723667,0.03860311049894798,0.3945,0.03662497629881676,0.0,0.0,0.5181167782137087,0.0,0.5147607934139641,0.049685695128714236,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.5,4.766783215358364,8.977483958005906e-07,5.4109605592598136e-08,1.0,0.0,0.28093439232233736,0.0032585438807797035,0.9071359634399414,0.0,0.3703782558441162,0.019344716260897378
beta=0,0.0,15,0.95,10,0.383,0.03675746333890726,0.3622536887083525,0.03883218415177227,0.383,0.03675746333890726,0.0,0.0,0.5181167782137087,0.0,0.5147607934139641,0.049685695128714236,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.2,5.573747990954263,9.335577487945556e-07,3.651866981303058e-08,1.0,0.0,0.22384352099972826,0.0037203125146238413,0.9071359634399414,0.0,0.39078760147094727,0.020471983638668517
beta=0,0.0,15,0.99,10,0.23549999999999996,0.031220541670865076,0.18936638817556634,0.02628274897502087,0.23549999999999996,0.031220541670865076,0.0,0.0,0.5181167782137087,0.0,0.5147607934139641,0.049685695128714236,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,4.268749491621899,9.77847957983613e-07,1.9697635478233252e-08,1.0,0.0,0.1566151898036897,0.009307461554969126,0.9071359634399414,0.0,0.46300740242004396,0.01732152777306954
beta=0,0.0,20,0.5,10,0.388,0.03074988708199683,0.37786922223578484,0.03473144029450754,0.388,0.03074988708199683,0.0,0.0,0.4976671850699844,5.851389114294502e-17,0.4904749644096856,0.036935273309901956,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7,0.674948557710553,6.909482181072235e-07,2.1244066979110234e-07,1.0,0.0,0.4612400496284167,0.003870607501398761,0.8958020210266113,0.0,0.3017530679702759,0.016724678856124768
beta=0,0.0,20,0.8,10,0.3935,0.03300252515591294,0.3799258604108777,0.037487879639736925,0.3935,0.03300252515591294,0.0,0.0,0.4976671850699844,5.851389114294502e-17,0.4904749644096856,0.036935273309901956,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.4714045207910317,7.718335837125778e-07,9.03876827373049e-08,1.0,0.0,0.3445435882511877,0.003470703571651256,0.8958020210266113,0.0,0.2642922878265381,0.049717786588385604
beta=0,0.0,20,0.9,10,0.39099999999999996,0.036423435679060624,0.37343170704633666,0.04171015338862168,0.39099999999999996,0.036423435679060624,0.0,0.0,0.4976671850699844,5.851389114294502e-17,0.4904749644096856,0.036935273309901956,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4714045207910317,8.94232653081417e-07,4.686655243222098e-08,1.0,0.0,0.27357843429046014,0.0032572080241420557,0.8958020210266113,0.0,0.355517315864563,0.025273330312592577
beta=0,0.0,20,0.95,10,0.3595,0.026082135222749256,0.3364877975970006,0.03041970077729999,0.3595,0.026082135222749256,0.0,0.0,0.4976671850699844,5.851389114294502e-17,0.4904749644096856,0.036935273309901956,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.7,2.2135943621178655,9.388197213411331e-07,2.483649341241161e-08,1.0,0.0,0.21770547419316003,0.003820433343446301,0.8958020210266113,0.0,0.3908060312271118,0.017084068748749636
beta=0,0.0,20,0.99,10,0.22399999999999998,0.03151719107619417,0.17569437123642498,0.027013381101935956,0.22399999999999998,0.03151719107619417,0.0,0.0,0.4976671850699844,5.851389114294502e-17,0.4904749644096856,0.036935273309901956,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.3,3.8887301554906353,9.794486686587333e-07,1.974664905947526e-08,1.0,0.0,0.15529701474834767,0.009136408233986662,0.8958020210266113,0.0,0.4555633783340454,0.02178273989512552
beta=0,0.0,30,0.5,10,0.395,0.03643868518179241,0.3839144508829402,0.04015293987790958,0.395,0.03643868518179241,0.0,0.0,0.47184801381692576,0.0,0.46942669821842625,0.028948041379969702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.83637335896492e-07,4.041723589330353e-08,1.0,0.0,0.45413515479628536,0.0039476688917288155,0.9229025840759277,0.0,0.2975247144699097,0.01820452824672145
beta=0,0.0,30,0.8,10,0.39649999999999996,0.03873341939175752,0.38301121426597556,0.04305540925634858,0.39649999999999996,0.03873341939175752,0.0,0.0,0.47184801381692576,0.0,0.46942669821842625,0.028948041379969702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9,0.3162277660168379,8.129049092531204e-07,5.0376646188147407e-08,1.0,0.0,0.33658289977854206,0.0032945801109300773,0.9229025840759277,0.0,0.3400725841522217,0.020494163684998606
beta=0,0.0,30,0.9,10,0.39150000000000007,0.030097065194688553,0.3748667783576817,0.033443295127846155,0.39150000000000007,0.030097065194688553,0.0,0.0,0.47184801381692576,0.0,0.46942669821842625,0.028948041379969702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.8,0.6324555320336759,8.905073627829551e-07,6.265024661202998e-08,1.0,0.0,0.2642960069422495,0.0031317867153598626,0.9229025840759277,0.0,0.3568889856338501,0.016941258483235515
beta=0,0.0,30,0.95,10,0.359,0.02282785822435192,0.33697769659017773,0.02547289844807682,0.359,0.02282785822435192,0.0,0.0,0.47184801381692576,0.0,0.46942669821842625,0.028948041379969702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.2,2.250925735484551,9.414041414856911e-07,2.3482265483606215e-08,1.0,0.0,0.20973432447937274,0.003838297760453275,0.9229025840759277,0.0,0.38764657974243166,0.019326200442676883
beta=0,0.0,30,0.99,10,0.21200000000000002,0.02936362072739365,0.16235617758591192,0.02847972026747778,0.21200000000000002,0.02936362072739365,0.0,0.0,0.47184801381692576,0.0,0.46942669821842625,0.028948041379969702,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.9,3.446415206816755,9.717594366520644e-07,2.1778224313824824e-08,1.0,0.0,0.15369873734223702,0.009472483605753543,0.9229025840759277,0.0,0.4628203630447388,0.018072760172039157
beta=0,0.0,50,0.5,10,0.39,0.025385910352879685,0.38016902744359615,0.027920340221566736,0.39,0.025385910352879685,0.0,0.0,0.44082594235033257,0.0,0.43766254770031354,0.02220022945155125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.9,0.31622776601683794,5.850102752447128e-07,1.414612687648969e-07,1.0,0.0,0.45573858751556706,0.003428566830864793,0.9504809379577637,0.0,0.2998554229736328,0.012930387061411551
beta=0,0.0,50,0.8,10,0.38400000000000006,0.020520991962161853,0.369903292437038,0.021770079596982468,0.38400000000000006,0.020520991962161853,0.0,0.0,0.44082594235033257,0.0,0.43766254770031354,0.02220022945155125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,0.3162277660168379,8.414033800363541e-07,5.5340142939739847e-08,1.0,0.0,0.3251593850674303,0.0027880778084933447,0.9504809379577637,0.0,0.3283235549926758,0.008618202354166183
beta=0,0.0,50,0.9,10,0.37500000000000006,0.02309401076758503,0.35668237386379975,0.025589092493355916,0.37500000000000006,0.02309401076758503,0.0,0.0,0.44082594235033257,0.0,0.43766254770031354,0.02220022945155125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.4,0.8432740427115678,9.117531590163707e-07,5.0484518424466656e-08,1.0,0.0,0.25133950147081696,0.0028207054697896128,0.9504809379577637,0.0,0.3590532779693604,0.014183050628025856
beta=0,0.0,50,0.95,10,0.35200000000000004,0.023944379994757292,0.3280878265644461,0.026782368005822753,0.35200000000000004,0.023944379994757292,0.0,0.0,0.44082594235033257,0.0,0.43766254770031354,0.02220022945155125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.3,1.946506842754191,9.480572771281004e-07,3.3416394072769215e-08,1.0,0.0,0.19939952337637545,0.0036679108414555436,0.9504809379577637,0.0,0.39060699939727783,0.011836395461467175
beta=0,0.0,50,0.99,10,0.1915,0.030189218090054752,0.12513221500829036,0.031692931745236616,0.1915,0.030189218090054752,0.0,0.0,0.44082594235033257,0.0,0.43766254770031354,0.02220022945155125,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.9,2.9230881691191666,9.625160600990058e-07,1.689021993971886e-08,1.0,0.0,0.15153174419761412,0.009313121238056478,0.9504809379577637,0.0,0.4703449010848999,0.017351902886721338
beta=0.1,0.1,5,0.5,10,0.3370000000000001,0.022632326929023935,0.32900005369029084,0.023763236094340556,0.3370000000000001,0.022632326929023935,0.0,0.0,0.6323076923076922,1.1702778228589004e-16,0.6486595081514974,0.07197008511279075,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.4,0.5163977794943222,6.623566150665284e-07,1.482834009682177e-07,1.0,0.0,0.5559044873405496,0.001195377265376112,0.898533821105957,0.0,0.3005819797515869,0.0191014501352824
beta=0.1,0.1,5,0.8,10,0.35550000000000004,0.01690660620388767,0.34453852698500576,0.019032563527530598,0.35550000000000004,0.01690660620388767,0.0,0.0,0.6323076923076922,1.1702778228589004e-16,0.6486595081514974,0.07197008511279075,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.6,1.7126976771553508,8.195638656616211e-07,7.20650858111526e-08,1.0,0.0,0.40569911652560037,0.001344586074254095,0.898533821105957,0.0,0.32611660957336425,0.05298919567248764
beta=0.1,0.1,5,0.9,10,0.3705,0.016406299603099618,0.35827481278324136,0.018030794268437816,0.3705,0.016406299603099618,0.0,0.0,0.6323076923076922,1.1702778228589004e-16,0.6486595081514974,0.07197008511279075,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.5,6.114645442614713,9.294599294662476e-07,4.883304760415277e-08,1.0,0.0,0.31996268268497924,0.0013507318419326145,0.898533821105957,0.0,0.33926920890808104,0.05242410569788826
beta=0.1,0.1,5,0.95,10,0.3695,0.015174906186786716,0.3536938673189768,0.017696543904863096,0.3695,0.015174906186786716,0.0,0.0,0.6323076923076922,1.1702778228589004e-16,0.6486595081514974,0.07197008511279075,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.4,13.922004964164545,9.434297680854797e-07,4.752280735256406e-08,1.0,0.0,0.2515576238934483,0.0014905991671133843,0.898533821105957,0.0,0.4226557970046997,0.03267463198480939
beta=0.1,0.1,5,0.99,10,0.2945,0.0363967336751833,0.26225993780430207,0.0358543712292865,0.2945,0.0363967336751833,0.0,0.0,0.6323076923076922,1.1702778228589004e-16,0.6486595081514974,0.07197008511279075,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.3,33.32683269945972,9.813287761062383e-07,1.0999055924321555e-08,1.0,0.0,0.15817741553066034,0.0042612554807339095,0.898533821105957,0.0,0.5606486558914184,0.0748390686961194
